eITMS Code,Manufacturer,Model,Lab,Aisle,Location In Aisle,Financial Owner Department,Status,Serial Number,Project Name,Project Organization,Project ID
00A51FE,CISCO,N7K-F248XP-25,RTP10 SDU Lab,D,11,020022838,ACTIVE,JAF1620BGFA,SDU Spares,SDU-RTP10,3
00A5200,CISCO,N7K-F248XP-25,RTP10 SDU Lab,HH,04,020022838,ACTIVE,JAF1620BGCG,SDU VMDC Ent,SDU-RTP10,4
00A5203,CISCO,N7K-F248XP-25,RTP10 SDU Lab,D,12,020022838,ACTIVE,JAF1621BBED,SDU Spares,SDU-RTP10,3
00A5204,CISCO,N7K-F248XP-25,RTP10 SDU Lab,HH,04,020022838,ACTIVE,JAF1621BBFB,SDU VMDC Ent,SDU-RTP10,4
00A5205,CISCO,N20-I6584,RTP10 SDU Lab,G,29,020022838,ACTIVE,QCI132800TO,SDU CVF,SDU-RTP10,2
00A5206,CISCO,WS-SVC-ASA-SM1,RTP10 SDU Lab,HH,02,020022838,ACTIVE,SAL1617AP1T,SDU VMDC Ent,SDU-RTP10,4
00A5207,CISCO,N7K-C7010-FAB1-BUN,RTP10 SDU Lab,CC,06,020022838,ACTIVE,JAF1436AEKK,SDU CVF,SDU-RTP10,2
00A5208,CISCO,N3K-C3048TP-1GE,RTP10 SDU Lab,F,28,020022838,ACTIVE,FOC1612R0C3,SDU CVF,SDU-RTP10,2
00A520B,CISCO,N7K-C7010-FAB1-BUN,RTP10 SDU Lab,CC,06,020022838,ACTIVE,JAF1436ACJT,SDU CVF,SDU-RTP10,2
00A520E,CISCO,N7K-C7010-FAB1-BUN,RTP10 SDU Lab,F,18,020022838,ACTIVE,JAF1436AEJR,SDU CVF,SDU-RTP10,2
00A5212,CISCO,N55-D160L3-V2,RTP10 SDU Lab,EE,07,020022838,ACTIVE,FOC16112H27,SDU Spares,SDU-RTP10,3
00A5214,CISCO,UCS-IOM-2208XP,RTP10 SDU Lab,FF,20,020022838,ACTIVE,FCH16177219,SDU CVF,SDU-RTP10,2
00A521B,CISCO,15454-10GE-XPE,RTP10 SDU Lab,JJ,05,020022838,ACTIVE,SNNO-00A521B,SDU Spares,SDU-RTP10,3
00A5221,CISCO,ASA-SSP-20-INC,RTP10 SDU Lab,F,18,020022838,ACTIVE,JAD1626000I,SDU CVF,SDU-RTP10,2
00A5223,CISCO,NM-32A,RTP10 SDU Lab,G,29,020022838,ACTIVE,22732095,SDU CVF,SDU-RTP10,2
00A5225,CISCO,WS-SVC-ASA-SM1,RTP10 SDU Lab,HH,02,020022838,ACTIVE,SAL16148QGH,SDU VMDC Ent,SDU-RTP10,4
00A5226,CISCO,DS-C9124-K9,RTP10 SDU Lab,CC,18,020022838,ACTIVE,JAB1110N1F6,SDU Spares,SDU-RTP10,3
00A5230,CISCO,N7K-F248XP-25,RTP10 SDU Lab,D,12,020022838,ACTIVE,JAF1621BBCP,SDU Spares,SDU-RTP10,3
00A5233,CISCO,N20-I6584,RTP10 SDU Lab,G,29,020022838,ACTIVE,QCI1405A0WF,SDU CVF,SDU-RTP10,2
00A5237,CISCO,WS-C3560E-24PD-E,RTP10 SDU Lab,I,07,020022838,ACTIVE,FDO1410R2EH,SDU Spares,SDU-RTP10,3
00A5239,CISCO,CISCO2921-V/K9,RTP10 SDU Lab,II,05,020022838,ACTIVE,FTX1431AHTS,SDU Spares,SDU-RTP10,3
00A523D,CISCO,C3900-SPE250/K9,RTP10 SDU Lab,HH,15,020022838,ACTIVE,FOC14307ENV,SDU VMDC Ent,SDU-RTP10,4
00A5246,CISCO,CISCO3945/K9,RTP10 SDU Lab,GG,12,020022838,ACTIVE,FTX1430AJ24,SDU VMDC Ent,SDU-RTP10,4
00A5248,CISCO,C3900-SPE250/K9,RTP10 SDU Lab,HH,14,020022838,ACTIVE,FOC15081VPE,SDU VMDC Ent,SDU-RTP10,4
00A5249,CISCO,WS-C3750E-24PD-E,RTP10 SDU Lab,I,10,020022838,ACTIVE,FDO1412R04U,SDU Spares,SDU-RTP10,3
00A524A,CISCO,SM-SRE-900-K9,RTP10 SDU Lab,GG,12,020022838,ACTIVE,FOC14324DN8,SDU VMDC Ent,SDU-RTP10,4
00A5251,CISCO,ACE-4710-2F-K9,RTP10 SDU Lab,F,17,020022838,ACTIVE,QCF141801WA,SDU CVF,SDU-RTP10,2
00A5253,CISCO,C3900-SPE100/K9,RTP10 SDU Lab,GG,12,020022838,ACTIVE,FOC14280R64,SDU VMDC Ent,SDU-RTP10,4
00A5258,CISCO,N2K-C2148T-1GE,RTP10 SDU Lab,D,12,020022838,ACTIVE,SNNO-00A5258,SDU Spares,SDU-RTP10,3
00A5265,CISCO,CISCO3945E/K9,RTP10 SDU Lab,HH,14,020022838,ACTIVE,FTX1514AKTR,SDU VMDC Ent,SDU-RTP10,4
00A526A,CISCO,WS-C3560E-24PD-E,RTP10 SDU Lab,I,07,020022838,ACTIVE,FDO1411R00H,SDU Spares,SDU-RTP10,3
00A526E,CISCO,NME-WAE-502-K9,RTP10 SDU Lab,II,05,020022838,ACTIVE,FOC14191HCV,SDU Spares,SDU-RTP10,3
00A5270,CISCO,N5K-M1404,RTP10 SDU Lab,D,10,020022838,ACTIVE,JAB1239007F,SDU Spares,SDU-RTP10,3
00A5282,CISCO,SM-SRE-900-K9,RTP10 SDU Lab,HH,15,020022838,ACTIVE,FOC144047AQ,SDU VMDC Ent,SDU-RTP10,4
00A5288,CISCO,WS-X6748-GE-TX,RTP10 SDU Lab,I,06,020022838,ACTIVE,SAL1223SNAN,SDU Spares,SDU-RTP10,3
00A528E,CISCO,WS-C6509-E,RTP10 SDU Lab,I,03,020022838,ACTIVE,SMG1220N41D,SDU Spares,SDU-RTP10,3
00A5294,CISCO,WS-X6708-10GE,RTP10 SDU Lab,GG,13,020022838,ACTIVE,SNNO-00A5294,SDU VMDC Ent,SDU-RTP10,4
00A5295,CISCO,VS-S720-10G-3CXL,RTP10 SDU Lab,I,02,020022838,ACTIVE,BUNDLE73525353,SDU Spares,SDU-RTP10,3
00A52CD,CISCO,WAE-7371-K9,RTP10 SDU Lab,DD,17,020022838,ACTIVE,KQXYNNF,SDU Spares,SDU-RTP10,3
00A52CF,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,07,020022838,ACTIVE,SAL1152BHS1,SDU Spares,SDU-RTP10,3
00A52D0,CISCO,IPS4270-20-4GE-K9,RTP10 SDU Lab,D,18,020022838,ACTIVE,USE016N43C,SDU Spares,SDU-RTP10,3
00A52D1,CISCO,WAE-7371-K9,RTP10 SDU Lab,DD,17,020022838,ACTIVE,KQXYNNH,SDU Spares,SDU-RTP10,3
00A52D2,CISCO,WS-SVC-FWM-1-K9,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD0911008U,SDU Spares,SDU-RTP10,3
00A52D3,CISCO,VS-S720-10G-3CXL,RTP10 SDU Lab,I,02,020022838,ACTIVE,SAD1205065P,SDU Spares,SDU-RTP10,3
00A52D4,CISCO,WS-X6708-10G-3CXL,RTP10 SDU Lab,GG,13,020022838,ACTIVE,SAL1220QV0B,SDU VMDC Ent,SDU-RTP10,4
00A52DC,CISCO,WS-X6148A-GE-TX,RTP10 SDU Lab,I,05,020022838,ACTIVE,SAL103933XS,SDU Spares,SDU-RTP10,3
00A52DF,CISCO,WS-C6509-E,RTP10 SDU Lab,HH,13,020022838,ACTIVE,SMG1220N41A,SDU VMDC Ent,SDU-RTP10,4
00A52E4,CISCO,WS-C6504-E,RTP10 SDU Lab,II,02,020022838,ACTIVE,FOX110503FT,SDU Spares,SDU-RTP10,3
00A52E9,CISCO,ACE30-MOD-K9,RTP10 SDU Lab,DD,26,020022838,ACTIVE,SAL1443XGNF,SDU Spares,SDU-RTP10,3
00A52EA,CISCO,WS-SVC-NAM-2,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD110801TH,SDU Spares,SDU-RTP10,3
00A52EC,CISCO,WS-SVC-NAM-2,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD07470676,SDU Spares,SDU-RTP10,3
00A52EE,CISCO,WS-SVC-FWM-1-K9,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD0707018U,SDU Spares,SDU-RTP10,3
00A52EF,CISCO,WS-SVC-FWM-1-K9,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD084907KY,SDU Spares,SDU-RTP10,3
00A52F0,CISCO,WS-C6509-E,RTP10 SDU Lab,HH,13,020022838,ACTIVE,SMG1220N433,SDU VMDC Ent,SDU-RTP10,4
00A52F1,CISCO,WS-C6509-E,RTP10 SDU Lab,I,04,020022838,ACTIVE,SMG1220N425,SDU Spares,SDU-RTP10,3
00A52F2,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,07,020022838,ACTIVE,SAD102600XE,SDU Spares,SDU-RTP10,3
00A52F4,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,12,020022838,ACTIVE,SAD074503PU,SDU Spares,SDU-RTP10,3
00A52F6,CISCO,WS-X6708-10G-3CXL,RTP10 SDU Lab,GG,13,020022838,ACTIVE,SAL1221RE42,SDU VMDC Ent,SDU-RTP10,4
00A52F7,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,12,020022838,ACTIVE,SAD102600W0,SDU Spares,SDU-RTP10,3
00A52F9,CISCO,VS-S720-10G-3CXL,RTP10 SDU Lab,I,02,020022838,ACTIVE,BUNDLE72701547,SDU Spares,SDU-RTP10,3
00A52FA,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,12,020022838,ACTIVE,SAL1152BPA8,SDU Spares,SDU-RTP10,3
00A5360,EMC2,SYMMETRIX,RTP10 SDU Lab,J,26,020022838,ACTIVE,102844705,SDU Spares,SDU-RTP10,3
00A576A,CISCO,VS-S720-10G,RTP10 SDU Lab,E,01,020022838,ACTIVE,SAL1410CHG4,SDU Spares,SDU-RTP10,3
00A5770,CISCO,WS-C6504-E-WISM,RTP10 SDU Lab,II,02,020022838,ACTIVE,FOX10290184,SDU Spares,SDU-RTP10,3
00A5779,CISCO,WS-C6504-E,RTP10 SDU Lab,II,02,020022838,ACTIVE,FOX092302PZ,SDU Spares,SDU-RTP10,3
00A5782,CISCO,VS-S720-10G,RTP10 SDU Lab,E,01,020022838,ACTIVE,SAD12030131,SDU Spares,SDU-RTP10,3
00A579E,CISCO,WS-X6704-10GE,RTP10 SDU Lab,I,13,020022838,ACTIVE,SAD102706EC,SDU Spares,SDU-RTP10,3
00A58EF,CISCO,N5K-C5020P-BF,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SSI13340EPR,SDU CVF,SDU-RTP10,2
00A58F2,CISCO,N5K-C5020P-BF,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SSI13350EEH,SDU CVF,SDU-RTP10,2
00A58F4,CISCO,WS-C6504-E-VPN+-K9,RTP10 SDU Lab,II,02,020022838,ACTIVE,FOX104405XR,SDU Spares,SDU-RTP10,3
00A5900,CISCO,N10-S6100,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SSI14030608,SDU CVF,SDU-RTP10,2
00A5901,CISCO,N10-S6100,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SSI140405XW,SDU CVF,SDU-RTP10,2
00A592E,CISCO,N10-E0440,RTP10 SDU Lab,CC,04,020022838,ACTIVE,JAF1411BGTE,SDU CVF,SDU-RTP10,2
00A717B,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,HH,10,020022838,ACTIVE,SNNO-00A717B,SDU VMDC Ent,SDU-RTP10,4
00A7181,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,26,020022838,ACTIVE,SNNO-00A7181,SDU CVF,SDU-RTP10,2
00A7184,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,26,020022838,ACTIVE,SNNO-00A7184,SDU CVF,SDU-RTP10,2
00A7189,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,HH,10,020022838,ACTIVE,SNNO-00A7189,SDU VMDC Ent,SDU-RTP10,4
00A7194,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,HH,10,020022838,ACTIVE,SNNO-00A7194,SDU VMDC Ent,SDU-RTP10,4
00A7195,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,D,07,020022838,ACTIVE,SNNO-00A7195,SDU Spares,SDU-RTP10,3
00A71AD,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,D,07,020022838,ACTIVE,SNNO-00A71AD,SDU Spares,SDU-RTP10,3
00A71AE,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SNNO-00A71AE,SDU CVF,SDU-RTP10,2
00A71C7,CISCO,UCS-2104-XP,RTP10 SDU Lab,HH,08,020022838,ACTIVE,SNNO-00A71C7,SDU VMDC Ent,SDU-RTP10,4
00A71CA,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,D,07,020022838,ACTIVE,SNNO-00A71CA,SDU Spares,SDU-RTP10,3
00A72A3,CISCO,HWIC-1GE-SFP,RTP10 SDU Lab,II,05,020022838,ACTIVE,FOC14486NF5,SDU Spares,SDU-RTP10,3
00A72A8,CISCO,VWIC-2MFT-T1,RTP10 SDU Lab,II,04,020022838,ACTIVE,36169751,SDU Spares,SDU-RTP10,3
00A72AF,CISCO,HWIC-1GE-SFP,RTP10 SDU Lab,II,05,020022838,ACTIVE,FOC14486NXC,SDU Spares,SDU-RTP10,3
00A72D8,CISCO,HWIC-1GE-SFP,RTP10 SDU Lab,GG,12,020022838,ACTIVE,FOC14486NEH,SDU VMDC Ent,SDU-RTP10,4
00A72EF,CISCO,HWIC-2CE1T1-PRI,RTP10 SDU Lab,II,05,020022838,ACTIVE,FOC14271P90,SDU Spares,SDU-RTP10,3
00A72FE,CISCO,VWIC-2MFT-T1,RTP10 SDU Lab,II,04,020022838,ACTIVE,36169986,SDU Spares,SDU-RTP10,3
00A7302,CISCO,VWIC-2MFT-T1,RTP10 SDU Lab,II,04,020022838,ACTIVE,36155152,SDU Spares,SDU-RTP10,3
00A7884,CISCO,HWIC-16A,RTP10 SDU Lab,GG,10,020022838,ACTIVE,FOC14412KXX,SDU VMDC Ent,SDU-RTP10,4
00A7A14,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SNNO-00A7A14,SDU CVF,SDU-RTP10,2
00A7A37,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SNNO-00A7A37,SDU CVF,SDU-RTP10,2
00A7A38,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,FF,26,020022838,ACTIVE,SNNO-00A7A38,SDU CVF,SDU-RTP10,2
00A7A6B,CISCO,UCS-B200-M1,RTP10 SDU Lab,HH,08,020022838,ACTIVE,SNNO-00A7A6B,SDU VMDC Ent,SDU-RTP10,4
00A7A90,CISCO,CISCO2811,RTP10 SDU Lab,E,05,020022838,ACTIVE,FTX0917A1H3,SDU Spares,SDU-RTP10,3
00A7A97,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0917A1G0,SDU Spares,SDU-RTP10,3
00A7A9A,CISCO,CISCO2811,RTP10 SDU Lab,JJ,08,020022838,ACTIVE,FTX0917A1J4,SDU Spares,SDU-RTP10,3
00A7AA5,CISCO,HWIC-4ESW,RTP10 SDU Lab,E,17,020022838,ACTIVE,FOC10361UG9,SDU CVF,SDU-RTP10,2
00A7AAB,CISCO,CISCO2811,RTP10 SDU Lab,EE,07,020022838,ACTIVE,FTX0917A1HK,SDU Spares,SDU-RTP10,3
00A7AAC,CISCO,CISCO2811,RTP10 SDU Lab,EE,27,020022838,ACTIVE,FTX0917A1JX,SDU CVF,SDU-RTP10,2
00A7AAD,CISCO,CISCO2811,RTP10 SDU Lab,E,17,020022838,ACTIVE,FTX0917A1L0,SDU CVF,SDU-RTP10,2
00A7AB2,CISCO,CISCO2811,RTP10 SDU Lab,EE,30,020022838,ACTIVE,FTX0917A1H5,SDU CVF,SDU-RTP10,2
00A7AC8,CISCO,HWIC-4ESW,RTP10 SDU Lab,EE,30,020022838,ACTIVE,FOC1038332H,SDU CVF,SDU-RTP10,2
00A7ACA,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103833HG,SDU Spares,SDU-RTP10,3
00A7ACC,CISCO,HWIC-4ESW,RTP10 SDU Lab,JJ,08,020022838,ACTIVE,FOC102739DT,SDU Spares,SDU-RTP10,3
00A7BA3,CISCO,NM-32A,RTP10 SDU Lab,D,11,020022838,ACTIVE,35519434,SDU Spares,SDU-RTP10,3
00A7BD0,CISCO,NM-32A,RTP10 SDU Lab,EE,11,020022838,ACTIVE,35558587,SDU Spares,SDU-RTP10,3
00A7CD0,EMC2,RECOVERPOINT,RTP10 SDU Lab,DD,18,020022838,ACTIVE,WCARP083201193,SDU Spares,SDU-RTP10,3
00A7CD4,CISCO,C3KX-NM-1G,RTP10 SDU Lab,I,11,020022838,ACTIVE,FDO15311FUV,SDU Spares,SDU-RTP10,3
00A7CD5,CISCO,B440-BASE-M2UPG,RTP10 SDU Lab,EE,09,020022838,ACTIVE,JAF1534CAAQ,SDU Spares,SDU-RTP10,3
00A7CD6,CISCO,WS-C3750X-48PF-L,RTP10 SDU Lab,I,11,020022838,ACTIVE,FDO1533R06Q,SDU Spares,SDU-RTP10,3
00A7CF0,EMC2,RECOVERPOINT,RTP10 SDU Lab,DD,18,020022838,ACTIVE,WCARP083201194,SDU Spares,SDU-RTP10,3
00A7CF9,CISCO,C3KX-NM-1G,RTP10 SDU Lab,I,11,020022838,ACTIVE,FDO15311FHQ,SDU Spares,SDU-RTP10,3
00A7CFF,CISCO,C3KX-NM-1G,RTP10 SDU Lab,I,07,020022838,ACTIVE,FDO15311FMH,SDU Spares,SDU-RTP10,3
00A7D00,EMC2,RECOVERPOINT,RTP10 SDU Lab,DD,18,020022838,ACTIVE,WCARP083201217,SDU Spares,SDU-RTP10,3
00A7D05,EMC2,RECOVERPOINT,RTP10 SDU Lab,DD,18,020022838,ACTIVE,WCARP083201218,SDU Spares,SDU-RTP10,3
00A7D1E,CISCO,WS-C3750X-48PF-L,RTP10 SDU Lab,I,11,020022838,ACTIVE,FDO1533R06S,SDU Spares,SDU-RTP10,3
00A7D22,CISCO,WS-C3560X-48PF-L,RTP10 SDU Lab,I,07,020022838,ACTIVE,FDO1533Z0ED,SDU Spares,SDU-RTP10,3
00A7E79,CISCO,N5K-M1404,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SNNO-00A7E79,SDU CVF,SDU-RTP10,2
00A7E7E,CISCO,N10-E0440,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SNNO-00A7E7E,SDU CVF,SDU-RTP10,2
00A7EB4,CISCO,N5K-M1404,RTP10 SDU Lab,CC,04,020022838,ACTIVE,SNNO-00A7EB4,SDU CVF,SDU-RTP10,2
00A7F3D,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3SQ,SDU Spares,SDU-RTP10,3
00A7F3E,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3Y0,SDU Spares,SDU-RTP10,3
00A7F3F,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3RR,SDU Spares,SDU-RTP10,3
00A7F42,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3TA,SDU Spares,SDU-RTP10,3
00A7F44,CISCO,HWIC-4ESW,RTP10 SDU Lab,HH,08,020022838,ACTIVE,FOC10383310,SDU VMDC Ent,SDU-RTP10,4
00A7F45,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3XV,SDU Spares,SDU-RTP10,3
00A7F4A,CISCO,CISCO2811,RTP10 SDU Lab,K,18,020022838,ACTIVE,FTX0940A3Y3,SDU Spares,SDU-RTP10,3
00A7F4E,CISCO,HWIC-4ESW,RTP10 SDU Lab,HH,04,020022838,ACTIVE,FOC103833Y5,SDU VMDC Ent,SDU-RTP10,4
00A7F50,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103833DT,SDU Spares,SDU-RTP10,3
00A7F55,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3XP,SDU Spares,SDU-RTP10,3
00A7F59,CISCO,HWIC-4ESW,RTP10 SDU Lab,CC,05,020022838,ACTIVE,FOC103832TS,SDU CVF,SDU-RTP10,2
00A7F5C,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103832RP,SDU Spares,SDU-RTP10,3
00A7F5F,CISCO,CISCO2811,RTP10 SDU Lab,GG,10,020022838,ACTIVE,FTX0940A3UX,SDU VMDC Ent,SDU-RTP10,4
00A7F61,CISCO,CISCO2811,RTP10 SDU Lab,D,11,020022838,ACTIVE,FTX0940A3UM,SDU Spares,SDU-RTP10,3
00A7F64,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0940A3R7,SDU Spares,SDU-RTP10,3
00A7F66,CISCO,CISCO2811,RTP10 SDU Lab,HH,08,020022838,ACTIVE,FTX0940A3U1,SDU VMDC Ent,SDU-RTP10,4
00A7F68,CISCO,CISCO2811,RTP10 SDU Lab,CC,05,020022838,ACTIVE,FTX0940A3U5,SDU CVF,SDU-RTP10,2
00A7F69,CISCO,HWIC-4ESW,RTP10 SDU Lab,D,11,020022838,ACTIVE,FOC1038336V,SDU Spares,SDU-RTP10,3
00A7F6F,CISCO,CISCO2811,RTP10 SDU Lab,HH,04,020022838,ACTIVE,FTX0940A3WD,SDU VMDC Ent,SDU-RTP10,4
00A7F73,CISCO,CISCO2811,RTP10 SDU Lab,GG,03,020022838,ACTIVE,FTX0940A3T8,SDU VMDC Ent,SDU-RTP10,4
00A7FBD,CISCO,CISCO2811,RTP10 SDU Lab,K,18,020022838,ACTIVE,FTX0949C2WR,SDU Spares,SDU-RTP10,3
00A7FCF,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0949C2XZ,SDU Spares,SDU-RTP10,3
00A7FD0,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX0949C2XQ,SDU Spares,SDU-RTP10,3
00A7FD2,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103833F0,SDU Spares,SDU-RTP10,3
00A7FD3,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10371CRU,SDU Spares,SDU-RTP10,3
00A7FD4,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC1038331B,SDU Spares,SDU-RTP10,3
00A7FD5,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10361UBQ,SDU Spares,SDU-RTP10,3
00A7FD6,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103832SH,SDU Spares,SDU-RTP10,3
00A80A1,CISCO,HWIC-4ESW,RTP10 SDU Lab,K,18,020022838,ACTIVE,FOC10371D7F,SDU Spares,SDU-RTP10,3
00A80A3,CISCO,HWIC-4ESW,RTP10 SDU Lab,K,18,020022838,ACTIVE,FOC10383328,SDU Spares,SDU-RTP10,3
00A80A9,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10371CUJ,SDU Spares,SDU-RTP10,3
00A80AD,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10371D4R,SDU Spares,SDU-RTP10,3
00A8118,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10361UUT,SDU Spares,SDU-RTP10,3
00A811D,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX1012A30V,SDU Spares,SDU-RTP10,3
00A8122,CISCO,CISCO2811,RTP10 SDU Lab,K,18,020022838,ACTIVE,FTX1012A32L,SDU Spares,SDU-RTP10,3
00A8126,CISCO,CISCO2811,RTP10 SDU Lab,K,18,020022838,ACTIVE,FTX1012A31K,SDU Spares,SDU-RTP10,3
00A812F,CISCO,CISCO2811,RTP10 SDU Lab,II,16,020022838,ACTIVE,FTX1012A32A,SDU Spares,SDU-RTP10,3
00A814C,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC10361V2W,SDU Spares,SDU-RTP10,3
00A8167,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103833FP,SDU Spares,SDU-RTP10,3
00A816C,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103832SG,SDU Spares,SDU-RTP10,3
00A8177,CISCO,HWIC-4ESW,RTP10 SDU Lab,K,18,020022838,ACTIVE,FOC103833ML,SDU Spares,SDU-RTP10,3
00A8178,CISCO,HWIC-4ESW,RTP10 SDU Lab,II,16,020022838,ACTIVE,FOC103832UF,SDU Spares,SDU-RTP10,3
00A81DF,CISCO,UCS-IOM2208-16FET,RTP10 SDU Lab,GG,02,020022838,ACTIVE,FCH16237JL7,SDU VMDC Ent,SDU-RTP10,4
00A81E4,CISCO,UCS-IOM2208-16FET,RTP10 SDU Lab,GG,02,020022838,ACTIVE,FCH16237RRU,SDU VMDC Ent,SDU-RTP10,4
00A81F6,CISCO,UCS-IOM2208-16FET,RTP10 SDU Lab,GG,02,020022838,ACTIVE,FCH16237J79,SDU VMDC Ent,SDU-RTP10,4
00A81F7,CISCO,UCS-IOM2208-16FET,RTP10 SDU Lab,EE,10,020022838,ACTIVE,FCH16237J38,SDU Spares,SDU-RTP10,3
00A8225,CISCO,ACE30-MOD-K9,RTP10 SDU Lab,DD,26,020022838,ACTIVE,SNNO-00A8225,SDU Spares,SDU-RTP10,3
00A8250,CISCO,WS-C6506E-S32-GE,RTP10 SDU Lab,GG,13,020022838,ACTIVE,SAL09030MFS,SDU VMDC Ent,SDU-RTP10,4
00A8265,CISCO,WS-X6148A-GE-TX,RTP10 SDU Lab,I,05,020022838,INACTIVE,SAD0935048K,SDU Spares,SDU-RTP10,3
00A826A,CISCO,WS-SUP720-3BXL,RTP10 SDU Lab,HH,14,020022838,INACTIVE,SAL1014J77E,SDU VMDC Ent,SDU-RTP10,4
00A8274,CISCO,WS-C6506E-S32-GE,RTP10 SDU Lab,I,01,020022838,ACTIVE,SAL09051G5U,SDU Spares,SDU-RTP10,3
00A827E,CISCO,WS-SUP720-3B,RTP10 SDU Lab,I,14,020022838,ACTIVE,SAD090805G4,SDU Spares,SDU-RTP10,3
00AA50A,CISCO,N20-B6620-1,RTP10 SDU Lab,G,22,020022838,ACTIVE,QCI1403A0JO,SDU CVF,SDU-RTP10,2
00AA513,RARITAN (RCI),PX2-5522,RTP10 SDU Lab,CC,01,020022838,ACTIVE,QCB2650014,SDU CVF,SDU-RTP10,2
00AA515,RARITAN (RCI),PX2-5522,RTP10 SDU Lab,DD,18,020022838,ACTIVE,QCB2650015,SDU Spares,SDU-RTP10,3
00AA517,MRV,LX-5250-24VYS1,RTP10 SDU Lab,F,28,020022838,ACTIVE,AABC0001051,SDU CVF,SDU-RTP10,2
00AA51E,RARITAN (RCI),PX2-5522,RTP10 SDU Lab,CC,06,020022838,ACTIVE,QCB2650025,SDU CVF,SDU-RTP10,2
00AA520,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,F,21,020022838,ACTIVE,JAF1627ABHT,SDU CVF,SDU-RTP10,2
00AA521,CISCO,N7K-C7009-BUN2,RTP10 SDU Lab,F,21,020022838,ACTIVE,JAF1621BJQR,SDU CVF,SDU-RTP10,2
